PrimaryKey,URL,RaceDataJSON
sir+bear,https://www.pedigreequery.com/sir+bear,"[{""comment"":""TRACK: MUDDY, 11R, M-1 1/4"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""SIR BEAR"",""horse_pk"":""sir+bear"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""SIR BEAR"",""pk"":""sir+bear"",""url"":""https://www.pedigreequery.com/sir+bear""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""MR SINATRA"",""pk"":""mr+sinatra"",""url"":""https://www.pedigreequery.com/mr+sinatra""},""time"":""1:46.64"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""SUBORDINATION"",""pk"":""subordination"",""url"":""https://www.pedigreequery.com/subordination""},""year"":""1998""},{""comment"":""BY 7Â¼ L. 4TH GOLDEN MISSILE"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""SIR BEAR"",""horse_pk"":""sir+bear"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""DEPUTY DIAMOND"",""pk"":""deputy+diamond"",""url"":""https://www.pedigreequery.com/deputy+diamond""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SIR BEAR"",""pk"":""sir+bear"",""url"":""https://www.pedigreequery.com/sir+bear""},""time"":""1:46.39"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""RUNNING STAG"",""pk"":""running+stag"",""url"":""https://www.pedigreequery.com/running+stag""},""year"":""1999""}]"
sir+walter6,https://www.pedigreequery.com/sir+walter6,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""SIR WALTER6"",""horse_pk"":""sir+walter6"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""HENRY OF NAVARRE"",""pk"":""henry+of+navarre"",""url"":""https://www.pedigreequery.com/henry+of+navarre""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SIR WALTER6"",""pk"":""sir+walter6"",""url"":""https://www.pedigreequery.com/sir+walter6""},""time"":""2:07.25"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""DR RICE"",""pk"":""dr+rice"",""url"":""https://www.pedigreequery.com/dr+rice""},""year"":""1894""},{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""SIR WALTER6"",""horse_pk"":""sir+walter6"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""LAZZARONE"",""pk"":""lazzarone"",""url"":""https://www.pedigreequery.com/lazzarone""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SIR WALTER6"",""pk"":""sir+walter6"",""url"":""https://www.pedigreequery.com/sir+walter6""},""time"":""2:11.25"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""HORNPIPE9"",""pk"":""hornpipe9"",""url"":""https://www.pedigreequery.com/hornpipe9""},""year"":""1895""},{""comment"":""NO"",""country"":""UNITED STATES"",""dam"":{""name"":""LA SCALA4"",""pk"":""la+scala4"",""url"":""https://www.pedigreequery.com/la+scala4""},""distance"":""10 F"",""family"":""4-r"",""grade"":"""",""horse_name"":""SIR WALTER6"",""horse_pk"":""sir+walter6"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""CLIFFORD"",""pk"":""clifford"",""url"":""https://www.pedigreequery.com/clifford""},""series_grade"":""Grade II"",""sire"":{""name"":""MIDLOTHIAN2"",""pk"":""midlothian2"",""url"":""https://www.pedigreequery.com/midlothian2""},""surface"":""Dirt"",""third"":{""name"":""ST MAXIM"",""pk"":""st+maxim"",""url"":""https://www.pedigreequery.com/st+maxim""},""time"":""2:08.50"",""track"":""GRAVESEND, NY"",""trainer"":""WALTER C. ROLLINS"",""winner"":{""name"":""SIR WALTER6"",""pk"":""sir+walter6"",""url"":""https://www.pedigreequery.com/sir+walter6""},""year"":""1896""}]"
sky+kingdom3,https://www.pedigreequery.com/sky+kingdom3,"[{""comment"":""NK EFFINEX BOLTED ON TURN"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""SKY KINGDOM3"",""horse_pk"":""sky+kingdom3"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""V E DAY"",""pk"":""v+e+day"",""url"":""https://www.pedigreequery.com/v+e+day""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SKY KINGDOM3"",""pk"":""sky+kingdom3"",""url"":""https://www.pedigreequery.com/sky+kingdom3""},""time"":""2:27.17"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""COACH INGE"",""pk"":""coach+inge"",""url"":""https://www.pedigreequery.com/coach+inge""},""year"":""2015""}]"
slick+horn,https://www.pedigreequery.com/slick+horn,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""SLICK HORN"",""horse_pk"":""slick+horn"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""KEY CONTENDER"",""pk"":""key+contender"",""url"":""https://www.pedigreequery.com/key+contender""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SLICK HORN"",""pk"":""slick+horn"",""url"":""https://www.pedigreequery.com/slick+horn""},""time"":""1:49.02"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""YOU AND I"",""pk"":""you+and+i"",""url"":""https://www.pedigreequery.com/you+and+i""},""year"":""1995""}]"
slumber2,https://www.pedigreequery.com/slumber2,"[{""comment"":""5TH: ROAMER (131)"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""SLUMBER2"",""horse_pk"":""slumber2"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PENNANT"",""pk"":""pennant"",""url"":""https://www.pedigreequery.com/pennant""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SLUMBER2"",""pk"":""slumber2"",""url"":""https://www.pedigreequery.com/slumber2""},""time"":""1:50.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""FRIAR ROCK"",""pk"":""friar+rock"",""url"":""https://www.pedigreequery.com/friar+rock""},""year"":""1916""}]"
sly+fox2,https://www.pedigreequery.com/sly+fox2,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""SLY FOX2"",""horse_pk"":""sly+fox2"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BEN HOLLADAY"",""pk"":""ben+holladay"",""url"":""https://www.pedigreequery.com/ben+holladay""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SLY FOX2"",""pk"":""sly+fox2"",""url"":""https://www.pedigreequery.com/sly+fox2""},""time"":""2:10.00"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""ORNAMENT2"",""pk"":""ornament2"",""url"":""https://www.pedigreequery.com/ornament2""},""year"":""1898""}]"
sortie,https://www.pedigreequery.com/sortie,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":""KIPPY"",""pk"":""kippy"",""url"":""https://www.pedigreequery.com/kippy""},""distance"":""9 F"",""family"":""22-c"",""grade"":"""",""horse_name"":""SORTIE"",""horse_pk"":""sortie"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""JACK HIGH"",""pk"":""jack+high"",""url"":""https://www.pedigreequery.com/jack+high""},""series_grade"":""Grade II"",""sire"":{""name"":""ON WATCH"",""pk"":""on+watch"",""url"":""https://www.pedigreequery.com/on+watch""},""surface"":""Dirt"",""third"":{""name"":""CURATE"",""pk"":""curate"",""url"":""https://www.pedigreequery.com/curate""},""time"":""1:49.80"",""track"":""AQUEDUCT, NY"",""trainer"":""MAX HIRSCH"",""winner"":{""name"":""SORTIE"",""pk"":""sortie"",""url"":""https://www.pedigreequery.com/sortie""},""year"":""1930""}]"
st+brideaux,https://www.pedigreequery.com/st+brideaux,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""ST BRIDEAUX"",""horse_pk"":""st+brideaux"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""ST BRIDEAUX"",""pk"":""st+brideaux"",""url"":""https://www.pedigreequery.com/st+brideaux""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""SIDNEY GRANT"",""pk"":""sidney+grant"",""url"":""https://www.pedigreequery.com/sidney+grant""},""time"":""1:49.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""QUESTIONNAIRE"",""pk"":""questionnaire"",""url"":""https://www.pedigreequery.com/questionnaire""},""year"":""1931""}]"
st+maxim,https://www.pedigreequery.com/st+maxim,"[{""comment"":""NO"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""ST MAXIM"",""horse_pk"":""st+maxim"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""CLIFFORD"",""pk"":""clifford"",""url"":""https://www.pedigreequery.com/clifford""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""ST MAXIM"",""pk"":""st+maxim"",""url"":""https://www.pedigreequery.com/st+maxim""},""time"":""2:08.50"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""SIR WALTER6"",""pk"":""sir+walter6"",""url"":""https://www.pedigreequery.com/sir+walter6""},""year"":""1896""}]"
stagehand,https://www.pedigreequery.com/stagehand,"[{""comment"":""BY 6 L.; ENTRY 1-2, 6TH POMPOON"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""STAGEHAND"",""horse_pk"":""stagehand"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""STAGEHAND"",""pk"":""stagehand"",""url"":""https://www.pedigreequery.com/stagehand""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""UNFAILING"",""pk"":""unfailing"",""url"":""https://www.pedigreequery.com/unfailing""},""time"":""1:48.40"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""THE CHIEF"",""pk"":""the+chief"",""url"":""https://www.pedigreequery.com/the+chief""},""year"":""1938""}]"
standing,https://www.pedigreequery.com/standing,"[{""comment"":"""",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""STANDING"",""horse_pk"":""standing"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""HERBERT"",""pk"":""herbert"",""url"":""https://www.pedigreequery.com/herbert""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""STANDING"",""pk"":""standing"",""url"":""https://www.pedigreequery.com/standing""},""time"":""2:09.00"",""track"":""GRAVESEND, NY"",""trainer"":"""",""winner"":{""name"":""CONROY3"",""pk"":""conroy3"",""url"":""https://www.pedigreequery.com/conroy3""},""year"":""1901""}]"
state+dinner,https://www.pedigreequery.com/state+dinner,"[{""comment"":""4TH: TILLER. 3RD STRAIGHT WIN"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""STATE DINNER"",""horse_pk"":""state+dinner"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""BOWL GAME"",""pk"":""bowl+game"",""url"":""https://www.pedigreequery.com/bowl+game""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""STATE DINNER"",""pk"":""state+dinner"",""url"":""https://www.pedigreequery.com/state+dinner""},""time"":""2:28.80"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""THE LIBERAL MEMBER"",""pk"":""the+liberal+member"",""url"":""https://www.pedigreequery.com/the+liberal+member""},""year"":""1979""},{""comment"":""M-5 L. 3RD STRAIGHT WIN. 4TH TEMPERENCE HILL"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""12 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""STATE DINNER"",""horse_pk"":""state+dinner"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""STATE DINNER"",""pk"":""state+dinner"",""url"":""https://www.pedigreequery.com/state+dinner""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""RING OF LIGHT"",""pk"":""ring+of+light"",""url"":""https://www.pedigreequery.com/ring+of+light""},""time"":""2:28.60"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""WINTERS TALE2"",""pk"":""winters+tale2"",""url"":""https://www.pedigreequery.com/winters+tale2""},""year"":""1980""}]"
stephanotis,https://www.pedigreequery.com/stephanotis,"[{""comment"":""GD NSR"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":""Grade II"",""horse_name"":""STEPHANOTIS"",""horse_pk"":""stephanotis"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""STEPHANOTIS"",""pk"":""stephanotis"",""url"":""https://www.pedigreequery.com/stephanotis""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""CIRCLE OF LIGHT2"",""pk"":""circle+of+light2"",""url"":""https://www.pedigreequery.com/circle+of+light2""},""time"":""1:46.21"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""FORMAL GOLD"",""pk"":""formal+gold"",""url"":""https://www.pedigreequery.com/formal+gold""},""year"":""1997""}]"
sting,https://www.pedigreequery.com/sting,"[{""comment"":""TRACK: SLOW"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""9 F"",""family"":"""",""grade"":"""",""horse_name"":""STING"",""horse_pk"":""sting"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""STING"",""pk"":""sting"",""url"":""https://www.pedigreequery.com/sting""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""CATALAN"",""pk"":""catalan"",""url"":""https://www.pedigreequery.com/catalan""},""time"":""1:50.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""MAD PLAY"",""pk"":""mad+play"",""url"":""https://www.pedigreequery.com/mad+play""},""year"":""1925""}]"
stop+the+music,https://www.pedigreequery.com/stop+the+music,"[{""comment"":""NTR 1ST 132TW, 8R"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":""Grade I"",""horse_name"":""STOP THE MUSIC"",""horse_pk"":""stop+the+music"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""MONETARY PRINCIPLE"",""pk"":""monetary+principle"",""url"":""https://www.pedigreequery.com/monetary+principle""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""STOP THE MUSIC"",""pk"":""stop+the+music"",""url"":""https://www.pedigreequery.com/stop+the+music""},""time"":""1:59.80"",""track"":""BELMONT PARK, NY"",""trainer"":"""",""winner"":{""name"":""FOREGO"",""pk"":""forego"",""url"":""https://www.pedigreequery.com/forego""},""year"":""1975""}]"
straight+face,https://www.pedigreequery.com/straight+face,"[{""comment"":""132"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""STRAIGHT FACE"",""horse_pk"":""straight+face"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""PAPER TIGER"",""pk"":""paper+tiger"",""url"":""https://www.pedigreequery.com/paper+tiger""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""STRAIGHT FACE"",""pk"":""straight+face"",""url"":""https://www.pedigreequery.com/straight+face""},""time"":""2:03.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""HIGH GUN"",""pk"":""high+gun"",""url"":""https://www.pedigreequery.com/high+gun""},""year"":""1955""}]"
stymie,https://www.pedigreequery.com/stymie,"[{""comment"":""DEVIL DIVER - CAREER FINALE"",""country"":""UNITED STATES"",""dam"":{""name"":""STOP WATCH"",""pk"":""stop+watch"",""url"":""https://www.pedigreequery.com/stop+watch""},""distance"":""10 F"",""family"":""1-h"",""grade"":"""",""horse_name"":""STYMIE"",""horse_pk"":""stymie"",""placing"":1,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""DEVIL DIVER"",""pk"":""devil+diver"",""url"":""https://www.pedigreequery.com/devil+diver""},""series_grade"":""Grade II"",""sire"":{""name"":""EQUESTRIAN"",""pk"":""equestrian"",""url"":""https://www.pedigreequery.com/equestrian""},""surface"":""Dirt"",""third"":{""name"":""OLYMPIC ZENITH"",""pk"":""olympic+zenith"",""url"":""https://www.pedigreequery.com/olympic+zenith""},""time"":""2:02.20"",""track"":""BELMONT PARK, NY"",""trainer"":""HIRSCH JACOBS"",""winner"":{""name"":""STYMIE"",""pk"":""stymie"",""url"":""https://www.pedigreequery.com/stymie""},""year"":""1945""},{""comment"":""TRACK: FAST - BY A NK"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""STYMIE"",""horse_pk"":""stymie"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""STYMIE"",""pk"":""stymie"",""url"":""https://www.pedigreequery.com/stymie""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""BURNING DREAM"",""pk"":""burning+dream"",""url"":""https://www.pedigreequery.com/burning+dream""},""time"":""2:05.00"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""GALLORETTE"",""pk"":""gallorette"",""url"":""https://www.pedigreequery.com/gallorette""},""year"":""1946""},{""comment"":""BY 3 WITH 133"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""STYMIE"",""horse_pk"":""stymie"",""placing"":2,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""STYMIE"",""pk"":""stymie"",""url"":""https://www.pedigreequery.com/stymie""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""LARKY DAY"",""pk"":""larky+day"",""url"":""https://www.pedigreequery.com/larky+day""},""time"":""2:03.60"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""ASSAULT"",""pk"":""assault"",""url"":""https://www.pedigreequery.com/assault""},""year"":""1947""},{""comment"":""HD"",""country"":""UNITED STATES"",""dam"":{""name"":"""",""pk"":"""",""url"":""""},""distance"":""10 F"",""family"":"""",""grade"":"""",""horse_name"":""STYMIE"",""horse_pk"":""stymie"",""placing"":3,""race_name"":""BROOKLYN INVITATIONAL STAKES - MULTIPLE TRACKS"",""race_page_id"":""640"",""second"":{""name"":""GALLORETTE"",""pk"":""gallorette"",""url"":""https://www.pedigreequery.com/gallorette""},""series_grade"":""Grade II"",""sire"":{""name"":"""",""pk"":"""",""url"":""""},""surface"":""Dirt"",""third"":{""name"":""STYMIE"",""pk"":""stymie"",""url"":""https://www.pedigreequery.com/stymie""},""time"":""2:05.80"",""track"":""AQUEDUCT, NY"",""trainer"":"""",""winner"":{""name"":""CONNIVER"",""pk"":""conniver"",""url"":""https://www.pedigreequery.com/conniver""},""year"":""1948""}]"
